ClienteID,Genero,Maior65,Colaborador,Dependentes,Fidelização,TipoServiço,LinhasMultiplas,ServiçoInternet,SegurançaOnline,CópiadeSegurançaOnline,ProteçãoTM,SuporteTécnico,ServiçoStreamingTV,ServiçoStreamingFilmes,TipodeContrato,FaturaEletronica,MétododePagamento,TarifaMensal,TotalTarifas,Ativo
5469-CTCWN,Masculino,0,Sim,Sim,61,Sim,Sim,Fibra ótica,Sim,Sim,Não,Não,Sim,Sim,Anual,Sim,Cheque Eletrónico,106,6547.7,Sim
9851-QXEEQ,Masculino,0,Não,Não,41,Sim,Sim,Fibra ótica,Não,Sim,Sim,Não,Sim,Sim,Mensal,Sim,Cheque Eletrónico,104.7,4346.4,Sim
6281-FKEWS,Feminino,0,Não,Não,44,Não,Sem serviço telefónico,DSL,Não,Não,Sim,Não,Sim,Sim,Anual,Sim,Cheque Eletrónico,49.05,2265,Não
8898-KASCD,Masculino,0,Não,Não,39,Não,Sem serviço telefónico,DSL,Não,Não,Sim,Sim,Não,Não,Anual,Não,Cheque por email,35.55,1309.15,Não
9242-TKFSV,Masculino,0,Sim,Sim,72,Não,Sem serviço telefónico,DSL,Sim,Sim,Sim,Sim,Sim,Sim,BiAnual,Sim,Cartão de Crédito (automatico),65.1,4754.3,Não
9290-SHCMB,Feminino,1,Não,Não,13,Sim,Não,Fibra ótica,Não,Não,Sim,Não,Sim,Sim,Mensal,Sim,Cheque Eletrónico,96.85,1235.55,Não
0743-HNPFG,Feminino,0,Sim,Sim,51,Sim,Não,DSL,Sim,Sim,Não,Sim,Não,Sim,Anual,Sim,Cartão de Crédito (automatico),69.75,3562.5,Não
2277-BKJKN,Feminino,1,Sim,Não,71,Sim,Não,Fibra ótica,Não,Sim,Sim,Não,Sim,Sim,BiAnual,Sim,Cheque Eletrónico,99.2,7213.75,Não
9809-IMGCQ,Masculino,1,Não,Não,22,Sim,Sim,Fibra ótica,Não,Não,Não,Não,Sim,Sim,Mensal,Sim,Cheque Eletrónico,96.7,2082.95,Sim
5208-HFSBT,Feminino,0,Não,Não,2,Sim,Não,DSL,Não,Sim,Não,Sim,Não,Não,Mensal,Sim,Cartão de Crédito (automatico),55.05,102.75,Sim
5035-PGZXH,Feminino,0,Não,Não,56,Sim,Sim,Fibra ótica,Não,Sim,Sim,Não,Sim,Sim,Anual,Sim,Cheque Eletrónico,106.8,5914.4,Não
8695-WDYEA,Masculino,0,Não,Não,1,Sim,Não,DSL,Sim,Não,Não,Não,Não,Não,Mensal,Não,Cheque por email,51.25,51.25,Não
6543-JXSOO,Feminino,0,Sim,Sim,23,Sim,Não,DSL,Sim,Sim,Não,Sim,Não,Não,Anual,Sim,Cheque por email,57.75,1282.85,Não
8016-ZMGMO,Feminino,1,Sim,Não,66,Sim,Sim,DSL,Não,Sim,Sim,Não,Sim,Não,Anual,Sim,Transferência Bancária (automatico),70.85,4738.85,Não
8605-ITULD,Feminino,0,Não,Não,1,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Mensal,Não,Cheque por email,19.55,19.55,Não
3254-YRILK,Masculino,1,Não,Não,19,Sim,Sim,Fibra ótica,Não,Sim,Não,Não,Sim,Não,Mensal,Sim,Cheque Eletrónico,88.2,1775.8,Sim
6416-YJTTB,Masculino,0,Não,Não,11,Sim,Não,Fibra ótica,Sim,Não,Sim,Não,Não,Não,Mensal,Sim,Transferência Bancária (automatico),79.5,795.65,Não
2667-WYLWJ,Feminino,0,Sim,Sim,8,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Anual,Sim,Cheque por email,19.75,145,Sim
4472-VESGY,Feminino,0,Sim,Sim,52,Sim,Sim,Fibra ótica,Sim,Sim,Sim,Não,Não,Sim,Mensal,Não,Transferência Bancária (automatico),98.15,4993.4,Não
3195-TQDZX,Masculino,0,Não,Não,3,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Mensal,Sim,Cheque Eletrónico,20.25,61.45,Não
3128-YOVTD,Feminino,0,Sim,Sim,51,Sim,Não,Fibra ótica,Sim,Sim,Não,Não,Não,Não,Mensal,Sim,Transferência Bancária (automatico),79.15,4018.55,Não
0529-ONKER,Masculino,1,Não,Não,15,Sim,Sim,Fibra ótica,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque Eletrónico,75.65,1146.65,Sim
1728-CXQBE,Masculino,1,Sim,Não,64,Sim,Sim,Fibra ótica,Não,Sim,Sim,Não,Não,Sim,Mensal,Sim,Cheque Eletrónico,94.25,6081.4,Não
7041-TXQJH,Feminino,0,Não,Não,37,Não,Sem serviço telefónico,DSL,Não,Não,Sim,Não,Não,Sim,Mensal,Sim,Cartão de Crédito (automatico),40.2,1478.85,Não
5014-GSOUQ,Masculino,0,Não,Não,13,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,BiAnual,Não,Cheque por email,19.95,243.65,Não
5724-BIDBU,Masculino,0,Sim,Não,49,Sim,Sim,DSL,Sim,Não,Não,Não,Não,Não,Anual,Sim,Cheque Eletrónico,55.35,2633.95,Não
0481-SUMCB,Feminino,1,Não,Não,45,Sim,Sim,Fibra ótica,Não,Não,Sim,Não,Sim,Sim,Anual,Sim,Transferência Bancária (automatico),102.15,4735.35,Não
1769-GRUIK,Feminino,0,Não,Não,18,Sim,Não,Fibra ótica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque Eletrónico,71.1,1247.75,Não
5240-IJOQT,Masculino,1,Não,Não,1,Sim,Sim,Fibra ótica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque Eletrónico,74.7,74.7,Sim
8819-WFGGJ,Masculino,0,Sim,Não,68,Não,Sem serviço telefónico,DSL,Sim,Não,Sim,Não,Sim,Sim,BiAnual,Sim,Transferência Bancária (automatico),54.1,3794.5,Não
7427-AUFPY,Masculino,0,Não,Não,54,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,BiAnual,Não,Cartão de Crédito (automatico),19.65,1008.7,Não
2811-POVEX,Feminino,1,Sim,Sim,23,Sim,Não,Fibra ótica,Não,Sim,Sim,Não,Não,Sim,Mensal,Sim,Transferência Bancária (automatico),88.45,2130.55,Não
1092-GANHU,Masculino,0,Não,Não,17,Sim,Não,Fibra ótica,Não,Não,Sim,Não,Não,Não,Mensal,Sim,Cheque Eletrónico,76.65,1313.55,Sim
7898-PDWQE,Masculino,0,Sim,Não,71,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Não,Sim,BiAnual,Não,Cartão de Crédito (automatico),80.4,5727.15,Não
9972-EWRJS,Feminino,0,Sim,Sim,67,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,BiAnual,Sim,Transferência Bancária (automatico),19.25,1372.9,Não
9314-IJWSQ,Feminino,0,Sim,Sim,14,Sim,Sim,Fibra ótica,Não,Não,Não,Não,Sim,Não,Mensal,Sim,Cheque Eletrónico,84.8,1203.9,Não
0661-XEYAN,Feminino,1,Não,Não,1,Não,Sem serviço telefónico,DSL,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque por email,25.8,25.8,Sim
5799-JRCZO,Feminino,0,Não,Sim,63,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,BiAnual,Não,Cartão de Crédito (automatico),19.5,1215.1,Não
1921-KYSAY,Feminino,0,Não,Não,41,Sim,Sim,DSL,Não,Não,Sim,Sim,Não,Sim,Anual,Sim,Cheque Eletrónico,68.6,2877.05,Não
6198-RTPMF,Feminino,0,Sim,Não,17,Sim,Sim,Fibra ótica,Não,Não,Não,Não,Sim,Sim,Mensal,Não,Cheque Eletrónico,92.6,1579.7,Não
2924-KHUVI,Masculino,0,Sim,Não,56,Sim,Sim,Fibra ótica,Sim,Não,Não,Não,Sim,Sim,Anual,Sim,Cheque Eletrónico,100.55,5514.95,Não
1925-GMVBW,Feminino,0,Não,Não,5,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Mensal,Não,Cartão de Crédito (automatico),20.55,96.1,Não
7881-EVUAD,Feminino,0,Não,Não,2,Não,Sem serviço telefónico,DSL,Sim,Sim,Não,Não,Não,Sim,Mensal,Sim,Cheque Eletrónico,42.6,72.4,Sim
6184-DYUOB,Feminino,0,Sim,Não,3,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Mensal,Sim,Cheque por email,19.6,55.25,Não
9207-ZPANB,Masculino,0,Não,Não,37,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Não,Não,Anual,Não,Cheque Eletrónico,67.45,2443.3,Não
5766-XQXMQ,Feminino,0,Não,Não,29,Sim,Não,DSL,Sim,Sim,Sim,Não,Não,Sim,Mensal,Sim,Transferência Bancária (automatico),68.85,1970.5,Sim
9327-QSDED,Masculino,0,Não,Não,8,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque por email,43.55,335.4,Não
1656-DRSMG,Feminino,0,Não,Não,63,Sim,Sim,Fibra ótica,Não,Sim,Sim,Sim,Sim,Sim,Mensal,Sim,Cartão de Crédito (automatico),109.85,7002.95,Não
3012-VFFMN,Feminino,0,Sim,Sim,7,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Mensal,Não,Cheque por email,20.65,158.95,Não
2984-AFWNC,Feminino,0,Não,Não,3,Sim,Não,Fibra ótica,Não,Sim,Não,Não,Sim,Sim,Mensal,Não,Cheque Eletrónico,95.4,293.15,Não
0640-YJTPY,Masculino,0,Sim,Sim,72,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,BiAnual,Não,Transferência Bancária (automatico),21,1493.75,Não
8096-LOIST,Feminino,0,Não,Não,19,Sim,Não,DSL,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Cheque Eletrónico,56.2,1093.4,Não
9764-REAFF,Feminino,0,Sim,Não,59,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,BiAnual,Não,Transferência Bancária (automatico),18.4,1057.85,Não
3703-VAVCL,Masculino,0,Sim,Sim,2,Sim,Não,Fibra ótica,Não,Não,Sim,Sim,Não,Sim,Mensal,Não,Cartão de Crédito (automatico),90,190.05,Sim
7107-UBYKY,Feminino,0,Sim,Sim,35,Sim,Sim,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Mensal,Sim,Cheque Eletrónico,25.75,882.55,Não
4881-GQJTW,Masculino,0,Não,Não,14,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Mensal,Não,Cartão de Crédito (automatico),19.6,300.4,Não
8519-QJGJD,Feminino,0,Não,Não,14,Sim,Não,Fibra ótica,Não,Não,Sim,Não,Não,Não,Mensal,Não,Cheque Eletrónico,75.35,1025.95,Sim
7876-DNYAP,Feminino,0,Sim,Sim,69,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,BiAnual,Não,Cartão de Crédito (automatico),19.8,1436.95,Não
7905-NJMXS,Masculino,1,Sim,Não,7,Sim,Sim,DSL,Sim,Sim,Não,Sim,Não,Não,Mensal,Não,Cheque Eletrónico,64.2,475,Não
2882-WDTBA,Masculino,0,Sim,Sim,69,Sim,Não,DSL,Sim,Sim,Sim,Sim,Sim,Não,BiAnual,Sim,Transferência Bancária (automatico),75.75,5388.15,Não
2091-GPPIQ,Feminino,0,Sim,Sim,72,Sim,Sim,DSL,Não,Sim,Não,Sim,Sim,Sim,BiAnual,Sim,Cheque Eletrónico,78.95,5730.15,Não
6326-MTTXK,Masculino,0,Não,Não,8,Sim,Sim,Fibra ótica,Não,Sim,Não,Não,Sim,Sim,Mensal,Não,Cheque Eletrónico,100.85,819.55,Sim
5071-FBJFS,Feminino,0,Sim,Sim,4,Sim,Não,DSL,Sim,Não,Não,Não,Não,Não,Mensal,Não,Cheque Eletrónico,50.3,217.1,Não
2796-UUZZO,Masculino,0,Sim,Sim,63,Sim,Não,Fibra ótica,Não,Sim,Sim,Não,Não,Não,Mensal,Sim,Cartão de Crédito (automatico),80.3,4896.35,Não
2429-AYKKO,Masculino,0,Não,Não,72,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,BiAnual,Não,Transferência Bancária (automatico),19.85,1434.1,Não
9798-OPFEM,Feminino,0,Não,Não,46,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,BiAnual,Sim,Cheque Eletrónico,21.1,937.1,Não
0330-IVZHA,Feminino,0,Sim,Não,5,Sim,Não,Fibra ótica,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque Eletrónico,69.95,330.15,Sim
3794-NFNCH,Masculino,0,Sim,Não,30,Sim,Não,DSL,Não,Não,Sim,Não,Não,Não,Mensal,Sim,Cheque por email,50,1474.9,Não
5193-QLVZB,Masculino,0,Não,Não,63,Sim,Sim,Fibra ótica,Não,Sim,Sim,Não,Sim,Sim,BiAnual,Sim,Transferência Bancária (automatico),104.75,6536.5,Não
7114-AEOZE,Feminino,0,Não,Não,60,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,BiAnual,Não,Transferência Bancária (automatico),19.85,1128.1,Não
2886-KEFUM,Feminino,0,Sim,Não,63,Sim,Sim,Fibra ótica,Não,Sim,Sim,Não,Sim,Sim,Anual,Sim,Cheque Eletrónico,107.5,6873.75,Sim
5522-NYKPB,Masculino,0,Sim,Sim,25,Sim,Não,Fibra ótica,Não,Não,Não,Sim,Sim,Não,Mensal,Não,Cheque Eletrónico,85.9,2199.05,Não
4237-RLAQD,Masculino,0,Não,Não,1,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque por email,45.85,45.85,Sim
9957-YODKZ,Masculino,1,Sim,Não,6,Sim,Sim,Fibra ótica,Não,Não,Sim,Não,Não,Não,Mensal,Sim,Cheque Eletrónico,80.8,457.1,Não
6518-KZXCB,Masculino,0,Não,Não,22,Sim,Sim,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,BiAnual,Não,Cheque por email,25.25,566.5,Não
2245-ADZFJ,Feminino,0,Sim,Sim,31,Sim,Sim,DSL,Não,Sim,Não,Sim,Sim,Sim,BiAnual,Não,Transferência Bancária (automatico),80.55,2471.6,Não
7776-QGYJC,Feminino,0,Sim,Sim,39,Sim,Não,Fibra ótica,Não,Não,Sim,Sim,Não,Não,Mensal,Sim,Transferência Bancária (automatico),81.5,3107.3,Não
9313-QOLTZ,Masculino,0,Não,Não,26,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Mensal,Não,Cheque por email,20.9,518.3,Não
9651-GTSAQ,Feminino,0,Sim,Não,53,Sim,Não,Fibra ótica,Sim,Sim,Sim,Não,Sim,Sim,Anual,Sim,Transferência Bancária (automatico),106.1,5769.75,Sim
3186-BAXNB,Feminino,0,Não,Não,1,Sim,Não,Fibra ótica,Não,Sim,Não,Sim,Sim,Não,Mensal,Não,Cheque Eletrónico,91.7,91.7,Sim
4672-FOTSD,Masculino,0,Não,Não,12,Sim,Sim,DSL,Sim,Sim,Não,Sim,Não,Não,Mensal,Sim,Cheque Eletrónico,67.25,832.3,Não
0637-YLETY,Feminino,0,Não,Não,16,Sim,Sim,Fibra ótica,Não,Sim,Sim,Não,Não,Sim,Mensal,Sim,Cartão de Crédito (automatico),95.6,1555.65,Sim
9818-XQCUV,Feminino,0,Não,Não,2,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Mensal,Não,Cheque por email,20.35,45.3,Não
7338-ERIVA,Masculino,0,Não,Sim,39,Não,Sem serviço telefónico,DSL,Sim,Não,Não,Sim,Sim,Não,Anual,Não,Transferência Bancária (automatico),45.05,1790.6,Não
1157-BQCUW,Masculino,0,Não,Não,1,Sim,Sim,Fibra ótica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque Eletrónico,74.95,74.95,Sim
8259-NFJTV,Feminino,0,Sim,Sim,7,Não,Sem serviço telefónico,DSL,Sim,Não,Não,Sim,Não,Não,Mensal,Não,Cheque por email,34.65,246.6,Não
3223-DWFIO,Masculino,1,Não,Não,4,Sim,Não,Fibra ótica,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque Eletrónico,69.35,261.65,Não
2660-EMUBI,Masculino,1,Não,Não,10,Sim,Sim,Fibra ótica,Não,Não,Não,Não,Sim,Sim,Mensal,Sim,Cheque Eletrónico,95.35,898.35,Sim
6968-GMKPR,Feminino,0,Não,Não,55,Sim,Não,Fibra ótica,Não,Sim,Sim,Não,Não,Não,Mensal,Sim,Cheque Eletrónico,81.55,4509.5,Não
4751-ERMAN,Masculino,0,Sim,Sim,72,Sim,Não,DSL,Não,Sim,Sim,Não,Sim,Sim,BiAnual,Sim,Transferência Bancária (automatico),75.4,5480.25,Não
1436-ZMJAN,Feminino,0,Sim,Não,10,Sim,Não,DSL,Não,Não,Sim,Não,Sim,Sim,Mensal,Sim,Cartão de Crédito (automatico),67.8,653.15,Não
3292-PBZEJ,Masculino,1,Não,Não,11,Sim,Sim,Fibra ótica,Não,Sim,Sim,Sim,Sim,Sim,Mensal,Sim,Cheque Eletrónico,111.4,1183.05,Não
0799-DDIHE,Feminino,0,Sim,Sim,15,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque Eletrónico,46.3,639.45,Não
3070-FNFZQ,Feminino,0,Sim,Sim,23,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,BiAnual,Não,Transferência Bancária (automatico),20.4,478.75,Não
2812-SFXMJ,Masculino,0,Não,Sim,1,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Mensal,Não,Cheque por email,20.05,20.05,Não
7675-OZCZG,Feminino,1,Não,Não,3,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque Eletrónico,45,127.1,Sim
5014-WUQMG,Masculino,0,Sim,Sim,47,Sim,Não,Fibra ótica,Sim,Sim,Sim,Não,Não,Sim,Anual,Sim,Cheque Eletrónico,96.1,4391.45,Não
5312-TSZVC,Feminino,0,Não,Sim,15,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Anual,Não,Cheque por email,19.65,270.6,Não
2003-CKLOR,Masculino,0,Não,Não,66,Sim,Não,Fibra ótica,Não,Sim,Sim,Não,Sim,Sim,Mensal,Não,Cheque Eletrónico,99.5,6710.5,Sim
0993-OSGPT,Feminino,1,Sim,Não,68,Sim,Não,DSL,Não,Sim,Sim,Sim,Não,Não,Anual,Sim,Transferência Bancária (automatico),60.65,3975.9,Não
9254-RBFON,Feminino,0,Sim,Sim,17,Sim,Não,Fibra ótica,Não,Não,Sim,Sim,Sim,Sim,Anual,Não,Transferência Bancária (automatico),98.6,1704.95,Sim
1205-WNWPJ,Feminino,0,Não,Não,7,Sim,Não,DSL,Não,Não,Não,Sim,Sim,Não,Mensal,Sim,Cheque por email,59.5,415.95,Sim
9391-EOYLI,Masculino,1,Sim,Não,12,Sim,Não,Fibra ótica,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Cheque Eletrónico,80.45,950.2,Sim
7108-DGVUU,Feminino,1,Sim,Não,21,Sim,Sim,DSL,Não,Sim,Sim,Não,Não,Sim,Anual,Não,Transferência Bancária (automatico),71.7,1497.05,Não
2782-JEEBU,Masculino,0,Não,Não,21,Não,Sem serviço telefónico,DSL,Não,Sim,Não,Sim,Não,Não,Mensal,Sim,Cheque por email,36,780.15,Não
5127-BZENZ,Feminino,0,Sim,Sim,56,Sim,Sim,DSL,Sim,Não,Não,Não,Sim,Não,Anual,Não,Transferência Bancária (automatico),65.2,3512.15,Não
2720-FVBQP,Feminino,0,Sim,Sim,6,Sim,Sim,DSL,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cartão de Crédito (automatico),48.95,273.25,Não
9906-NHHVC,Feminino,1,Não,Não,65,Não,Sem serviço telefónico,DSL,Não,Sim,Sim,Não,Sim,Sim,BiAnual,Sim,Transferência Bancária (automatico),53.5,3517.9,Não
4522-XRWWI,Masculino,0,Sim,Não,42,Sim,Sim,DSL,Sim,Não,Não,Sim,Sim,Sim,Anual,Não,Cartão de Crédito (automatico),80.45,3375.9,Não
3766-EJLFL,Feminino,0,Sim,Sim,68,Sim,Sim,Fibra ótica,Sim,Não,Sim,Sim,Sim,Sim,BiAnual,Sim,Transferência Bancária (automatico),109.05,7508.55,Não
5939-SXWHM,Masculino,0,Sim,Sim,48,Sim,Sim,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,BiAnual,Não,Transferência Bancária (automatico),26.3,1245.05,Não
8152-UOBNY,Feminino,1,Não,Não,50,Sim,Sim,Fibra ótica,Não,Sim,Não,Sim,Sim,Sim,Anual,Sim,Cheque Eletrónico,106.8,5347.95,Não
7351-KYHQH,Feminino,1,Não,Não,7,Sim,Não,DSL,Não,Sim,Sim,Não,Sim,Não,Mensal,Sim,Cheque Eletrónico,64.95,493.65,Não
7643-RCHXS,Feminino,0,Sim,Sim,63,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,BiAnual,Não,Cheque Eletrónico,19.35,1263.85,Não
8246-SHFGA,Masculino,0,Não,Não,17,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Mensal,Não,Cartão de Crédito (automatico),21.1,385.55,Não
8387-MOJJT,Feminino,0,Sim,Sim,42,Sim,Não,Fibra ótica,Não,Não,Não,Não,Sim,Não,Mensal,Sim,Cartão de Crédito (automatico),77.95,3384,Sim
0620-XEFWH,Masculino,0,Sim,Sim,4,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Mensal,Não,Cheque por email,18.85,84.2,Não
6485-QXWWE,Feminino,0,Não,Sim,62,Sim,Sim,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,BiAnual,Não,Transferência Bancária (automatico),26,1638.7,Não
2761-OCIAX,Masculino,1,Não,Não,2,Sim,Não,Fibra ótica,Não,Sim,Não,Não,Não,Não,Mensal,Sim,Cheque Eletrónico,74.7,165.4,Sim
7321-VGNKU,Feminino,0,Sim,Não,2,Sim,Não,Fibra ótica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque Eletrónico,70.35,120.25,Não
5327-CNLUQ,Masculino,0,Sim,Não,48,Sim,Sim,Fibra ótica,Sim,Sim,Sim,Não,Sim,Não,BiAnual,Sim,Transferência Bancária (automatico),96.9,4473.45,Não
7552-KEYGT,Masculino,0,Sim,Não,27,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,BiAnual,Não,Transferência Bancária (automatico),19.55,520.55,Não
5816-JMLGY,Feminino,0,Sim,Sim,70,Sim,Não,DSL,Não,Sim,Sim,Sim,Sim,Sim,BiAnual,Sim,Transferência Bancária (automatico),80.4,5717.85,Não
3068-OMWZA,Masculino,1,Não,Não,1,Sim,Sim,Fibra ótica,Não,Não,Sim,Não,Sim,Não,Mensal,Sim,Cheque Eletrónico,88.8,88.8,Sim
2927-QRRQV,Masculino,0,Sim,Não,46,Sim,Sim,Fibra ótica,Não,Sim,Sim,Não,Sim,Não,Anual,Sim,Cheque Eletrónico,94.65,4312.5,Não
6032-KRXXO,Masculino,0,Não,Não,30,Sim,Não,Fibra ótica,Não,Não,Não,Não,Sim,Sim,Mensal,Sim,Cheque Eletrónico,90.25,2755.35,Sim
7459-RRWQZ,Feminino,0,Não,Não,15,Sim,Sim,DSL,Sim,Não,Não,Não,Não,Sim,Mensal,Sim,Transferência Bancária (automatico),64.65,994.55,Sim
6265-SXWBU,Masculino,0,Sim,Sim,69,Sim,Sim,Fibra ótica,Não,Sim,Sim,Não,Sim,Não,Anual,Não,Cartão de Crédito (automatico),95.75,6511.25,Não
7941-RCJOW,Masculino,0,Não,Não,65,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,BiAnual,Sim,Cartão de Crédito (automatico),19.55,1218.65,Não
6374-NTQLP,Masculino,1,Sim,Sim,72,Sim,Não,Fibra ótica,Sim,Não,Sim,Sim,Sim,Sim,BiAnual,Sim,Cartão de Crédito (automatico),104.1,7447.7,Não
4154-AQUGT,Masculino,1,Sim,Não,13,Sim,Não,Fibra ótica,Não,Sim,Não,Sim,Não,Sim,Mensal,Sim,Transferência Bancária (automatico),89.05,1169.35,Sim
2387-KDZQY,Masculino,0,Não,Não,17,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Anual,Sim,Cheque por email,20.1,279.5,Não
3584-WKTTW,Masculino,0,Sim,Não,51,Sim,Sim,Fibra ótica,Sim,Não,Sim,Sim,Sim,Sim,Anual,Sim,Cheque Eletrónico,111.55,5720.35,Não
3399-BMLVW,Masculino,0,Sim,Sim,51,Sim,Não,DSL,Sim,Sim,Não,Sim,Não,Não,BiAnual,Não,Cartão de Crédito (automatico),60.5,3121.45,Não
1971-DTCZB,Feminino,0,Sim,Não,72,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,BiAnual,Sim,Transferência Bancária (automatico),90.95,6468.6,Não
3092-IGHWF,Masculino,0,Sim,Sim,67,Sim,Sim,Fibra ótica,Não,Sim,Sim,Não,Não,Não,Anual,Não,Cheque Eletrónico,87.4,5918.8,Sim
3374-PZLXD,Masculino,0,Não,Não,34,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Mensal,Não,Cheque por email,19.7,675.6,Não
3813-DHBBB,Masculino,0,Sim,Não,67,Não,Sem serviço telefónico,DSL,Sim,Sim,Não,Sim,Não,Sim,BiAnual,Sim,Transferência Bancária (automatico),50.95,3521.7,Não
2812-REYAT,Feminino,0,Sim,Não,49,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Anual,Sim,Transferência Bancária (automatico),20.05,923.1,Não
